Std Sec#,Section,Occurring LLT,Occurrences,PT,Section Code,LLT Code,PT Code,SPL Set ID,SPL Eff Date,SPL Ver,Trade Name,Generic/Proper Names,Product Names,Product Generic Names,Product NDCs,FDALabel URL,DailyMed URL
6.0,ADVERSE REACTIONS SECTION,Chronic idiopathic urticaria,1,Chronic spontaneous urticaria,34084-4,10072758,10072757,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Diffuse alopecia,1,Diffuse alopecia,34084-4,10073736,10073736,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Dizziness,1,Dizziness,34084-4,10013573,10013573,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Erythema,5,Erythema,34084-4,10015150,10015150,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Erythema multiforme,1,Erythema multiforme,34084-4,10015218,10015218,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Exfoliative dermatitis,1,Dermatitis exfoliative,34084-4,10015665,10012455,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Fatigue,1,Fatigue,34084-4,10016256,10016256,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Fever,2,Pyrexia,34084-4,10016558,10037660,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Flu like symptoms,1,Influenza like illness,34084-4,10016791,10022004,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Flu-like symptoms,1,Influenza like illness,34084-4,10016797,10022004,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Flushing,1,Flushing,34084-4,10016825,10016825,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Headache,3,Headache,34084-4,10019211,10019211,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Induration,3,Induration,34084-4,10060708,10060708,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Injection site reaction,1,Injection site reaction,34084-4,10022095,10022095,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Insomnia,1,Insomnia,34084-4,10022437,10022437,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Itching,4,Pruritus,34084-4,10023084,10037087,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Lymphadenopathy,1,Lymphadenopathy,34084-4,10025197,10025197,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Malaise,1,Malaise,34084-4,10025482,10025482,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Muscle ache,1,Myalgia,34084-4,10028287,10028411,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Myalgia,1,Myalgia,34084-4,10028411,10028411,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Nausea,1,Nausea,34084-4,10028813,10028813,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Necrosis,2,Necrosis,34084-4,10028851,10028851,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Nervous,1,Nervousness,34084-4,10029197,10029216,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Neuropathy,1,Neuropathy peripheral,34084-4,10029328,10029331,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Pain,6,Pain,34084-4,10033371,10033371,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Paresthesia,1,Paraesthesia,34084-4,10033987,10033775,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Pruritus,2,Pruritus,34084-4,10037087,10037087,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Rash,2,Rash,34084-4,10037844,10037844,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Redness,4,Erythema,34084-4,10038198,10015150,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Rhabdomyolysis,1,Rhabdomyolysis,34084-4,10039020,10039020,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Stevens Johnson syndrome,1,Stevens-Johnson syndrome,34084-4,10042030,10042033,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Stevens-Johnson syndrome,1,Stevens-Johnson syndrome,34084-4,10042033,10042033,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Swelling,4,Swelling,34084-4,10042674,10042674,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Syncope,1,Syncope,34084-4,10042772,10042772,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Tenderness,3,Tenderness,34084-4,10043224,10043224,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Tiredness,3,Fatigue,34084-4,10043890,10016256,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Tremor,1,Tremor,34084-4,10044565,10044565,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Ulcerative colitis,1,Colitis ulcerative,34084-4,10045365,10009900,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,Urticaria,2,Urticaria,34084-4,10046735,10046735,d4f29180-7c76-40ac-9341-cf62702c4090,20260225,6,CYFENDUS,"ANTHRAX VACCINE ADSORBED, ADJUVANTED",CYFENDUS,"Anthrax Vaccine Adsorbed, Adjuvanted",71665-001,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/d4f29180-7c76-40ac-9341-cf62702c4090/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=d4f29180-7c76-40ac-9341-cf62702c4090
6.0,ADVERSE REACTIONS SECTION,ANA positive,1,Antinuclear antibody positive,34084-4,10060060,10060055,e0b11800-8922-11df-b3d7-0002a5d5c51b,20260123,14,BioThrax,ANTHRAX VACCINE ADSORBED,BioThrax,Anthrax Vaccine Adsorbed,64678-211,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/e0b11800-8922-11df-b3d7-0002a5d5c51b/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e0b11800-8922-11df-b3d7-0002a5d5c51b
6.0,ADVERSE REACTIONS SECTION,Allergic reaction,1,Hypersensitivity,34084-4,10001718,10020751,e0b11800-8922-11df-b3d7-0002a5d5c51b,20260123,14,BioThrax,ANTHRAX VACCINE ADSORBED,BioThrax,Anthrax Vaccine Adsorbed,64678-211,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/e0b11800-8922-11df-b3d7-0002a5d5c51b/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e0b11800-8922-11df-b3d7-0002a5d5c51b
6.0,ADVERSE REACTIONS SECTION,Alopecia,1,Alopecia,34084-4,10001760,10001760,e0b11800-8922-11df-b3d7-0002a5d5c51b,20260123,14,BioThrax,ANTHRAX VACCINE ADSORBED,BioThrax,Anthrax Vaccine Adsorbed,64678-211,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/e0b11800-8922-11df-b3d7-0002a5d5c51b/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e0b11800-8922-11df-b3d7-0002a5d5c51b
6.0,ADVERSE REACTIONS SECTION,Anaphylactoid reaction,1,Anaphylactoid reaction,34084-4,10002216,10002216,e0b11800-8922-11df-b3d7-0002a5d5c51b,20260123,14,BioThrax,ANTHRAX VACCINE ADSORBED,BioThrax,Anthrax Vaccine Adsorbed,64678-211,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/e0b11800-8922-11df-b3d7-0002a5d5c51b/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e0b11800-8922-11df-b3d7-0002a5d5c51b
6.0,ADVERSE REACTIONS SECTION,Anaphylaxis,1,Anaphylactic reaction,34084-4,10002218,10002198,e0b11800-8922-11df-b3d7-0002a5d5c51b,20260123,14,BioThrax,ANTHRAX VACCINE ADSORBED,BioThrax,Anthrax Vaccine Adsorbed,64678-211,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/e0b11800-8922-11df-b3d7-0002a5d5c51b/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e0b11800-8922-11df-b3d7-0002a5d5c51b
6.0,ADVERSE REACTIONS SECTION,Angioedema,1,Angioedema,34084-4,10002424,10002424,e0b11800-8922-11df-b3d7-0002a5d5c51b,20260123,14,BioThrax,ANTHRAX VACCINE ADSORBED,BioThrax,Anthrax Vaccine Adsorbed,64678-211,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/e0b11800-8922-11df-b3d7-0002a5d5c51b/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e0b11800-8922-11df-b3d7-0002a5d5c51b
6.0,ADVERSE REACTIONS SECTION,Arthralgia,2,Arthralgia,34084-4,10003239,10003239,e0b11800-8922-11df-b3d7-0002a5d5c51b,20260123,14,BioThrax,ANTHRAX VACCINE ADSORBED,BioThrax,Anthrax Vaccine Adsorbed,64678-211,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/e0b11800-8922-11df-b3d7-0002a5d5c51b/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e0b11800-8922-11df-b3d7-0002a5d5c51b
6.0,ADVERSE REACTIONS SECTION,Arthropathy,1,Arthropathy,34084-4,10003285,10003285,e0b11800-8922-11df-b3d7-0002a5d5c51b,20260123,14,BioThrax,ANTHRAX VACCINE ADSORBED,BioThrax,Anthrax Vaccine Adsorbed,64678-211,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/e0b11800-8922-11df-b3d7-0002a5d5c51b/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e0b11800-8922-11df-b3d7-0002a5d5c51b
6.0,ADVERSE REACTIONS SECTION,Autoimmune disorder,1,Autoimmune disorder,34084-4,10061664,10061664,e0b11800-8922-11df-b3d7-0002a5d5c51b,20260123,14,BioThrax,ANTHRAX VACCINE ADSORBED,BioThrax,Anthrax Vaccine Adsorbed,64678-211,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/e0b11800-8922-11df-b3d7-0002a5d5c51b/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e0b11800-8922-11df-b3d7-0002a5d5c51b
6.0,ADVERSE REACTIONS SECTION,Axillary adenopathy,1,Lymphadenopathy,34084-4,10003871,10025197,e0b11800-8922-11df-b3d7-0002a5d5c51b,20260123,14,BioThrax,ANTHRAX VACCINE ADSORBED,BioThrax,Anthrax Vaccine Adsorbed,64678-211,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/e0b11800-8922-11df-b3d7-0002a5d5c51b/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e0b11800-8922-11df-b3d7-0002a5d5c51b
6.0,ADVERSE REACTIONS SECTION,Bruise,2,Contusion,34084-4,10006502,10050584,e0b11800-8922-11df-b3d7-0002a5d5c51b,20260123,14,BioThrax,ANTHRAX VACCINE ADSORBED,BioThrax,Anthrax Vaccine Adsorbed,64678-211,https://nctr-crs.fda.gov/fdalabel/services/spl/set-ids/e0b11800-8922-11df-b3d7-0002a5d5c51b/spl-doc,https://dailymed.nlm.nih.gov/dailymed/lookup.cfm?setid=e0b11800-8922-11df-b3d7-0002a5d5c51b
